movieId,title,genres
2407,Cocoon (1985),Comedy|Sci-Fi
5502,Signs (2002),Horror|Sci-Fi|Thriller
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
2105,Tron (1982),Action|Adventure|Sci-Fi
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
256,Junior (1994),Comedy|Sci-Fi
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
1921,Pi (1998),Drama|Sci-Fi|Thriller
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller
2021,Dune (1984),Adventure|Sci-Fi
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
3702,Mad Max (1979),Action|Adventure|Sci-Fi
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
2641,Superman II (1980),Action|Sci-Fi
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
70286,District 9 (2009),Mystery|Sci-Fi|Thriller
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
24,Powder (1995),Drama|Sci-Fi
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
34405,Serenity (2005),Action|Adventure|Sci-Fi
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
1831,Lost in Space (1998),Action|Adventure|Sci-Fi
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi
1882,Godzilla (1998),Action|Sci-Fi|Thriller
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
327,Tank Girl (1995),Action|Comedy|Sci-Fi
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
1077,Sleeper (1973),Comedy|Sci-Fi
5903,Equilibrium (2002),Action|Sci-Fi|Thriller
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
3698,"Running Man, The (1987)",Action|Sci-Fi
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
3354,Mission to Mars (2000),Sci-Fi
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
1965,Repo Man (1984),Comedy|Sci-Fi
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
1779,Sphere (1998),Sci-Fi|Thriller
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi
2428,"Faculty, The (1998)",Horror|Sci-Fi
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
379,Timecop (1994),Action|Sci-Fi|Thriller
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
2010,Metropolis (1927),Drama|Sci-Fi
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
3697,Predator 2 (1990),Action|Sci-Fi|Thriller
2600,eXistenZ (1999),Action|Sci-Fi|Thriller
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
2528,Logan's Run (1976),Action|Adventure|Sci-Fi
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
6534,Hulk (2003),Action|Adventure|Sci-Fi
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
2642,Superman III (1983),Action|Adventure|Sci-Fi
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
6979,WarGames (1983),Drama|Sci-Fi|Thriller
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
4343,Evolution (2001),Comedy|Sci-Fi
338,Virtuosity (1995),Action|Sci-Fi|Thriller
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
737,Barb Wire (1996),Action|Sci-Fi
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
34319,"Island, The (2005)",Action|Sci-Fi|Thriller
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
2311,2010: The Year We Make Contact (1984),Sci-Fi
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
2808,Universal Soldier (1992),Action|Sci-Fi
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3593,Battlefield Earth (2000),Action|Sci-Fi
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
